id	external_id	lemma	stressed	translation	pos	pos_subtype	level	gender	animacy	stem	ending	domain	aspect	transitivity	stress_pattern_semu	rank	count
16597	23611	покладистый			adj		3AU			покладист	ый					16092	3.98
16598	31420	холостяцкий			adj		3AU			холостяцк	ий					16093	3.98
16599	28287	смешливый			adj		3AU			смешлив	ый					16095	3.98
16600	18085	мечтание			noun		3AU	neut	inanimate						SS	16096	3.98
16601	20379	обличье			noun		3AU	neut	inanimate						SS	16097	3.98
16602	24573	презерватив			noun		3AU	masc	inanimate						SS	16098	3.98
16603	22621	перманентный			adj		3AU			перманентн	ый					16099	3.98
16604	27922	систематический			adj		3AU			систематическ	ий					16100	3.98
16605	30742	усмотреть			verb		3AU									16102	3.98
16606	20528	обрекать			verb		3AU						imperfective	transitive		16103	3.98
16607	28511	созревание			noun		3AU	neut	inanimate						SS	16104	3.98
16608	28704	софа			noun		3AU	fem	inanimate						EM	16105	3.98
16609	10171	бурчать			verb		3AU						imperfective	intransitive		16106	3.98
16610	24515	предписать			verb		3AU						perfective	transitive		16107	3.98
16611	8701	акведук			noun		3AU	masc	inanimate						SS	16108	3.98
16612	29982	трепало			noun		3AU	neut	inanimate						SS	16110	3.98
16613	27086	роспись			noun		3AU	fem	inanimate						SS	16111	3.98
16614	32523	явь			noun		3AU	fem	inanimate						SS	16112	3.98
16615	28276	смертоносный			adj		3AU			смертоносн	ый					16113	3.98
16616	9293	бахмач			noun		3AU									16114	3.98
16617	24004	поровну			adv		3AU									16116	3.98
16618	30957	фальшь			noun		3AU	fem	inanimate						SS	16117	3.98
16619	15044	извести			verb		3AU									16118	3.98
16620	16945	крутизна			noun		3AU	fem	inanimate						EE	16119	3.98
16621	12504	гробница			noun		3AU	fem	inanimate						SS	16120	3.98
16622	17393	лисий			adj		3AU			лис	ий					16121	3.98
16623	19169	настырный			adj		3AU			настырн	ый					16123	3.98
16624	14084	закидывать			verb		3AU						imperfective	transitive		16124	3.98
16625	9389	бездумно			adv		3AU									16127	3.98
16626	26811	регулятор			noun		3AU	masc	inanimate						SS	16128	3.98
16627	17408	литейный			adj		3AU			литейн	ый					16129	3.98
16628	17911	мебельный			adj		3AU			мебельн	ый					16130	3.98
16629	8595	австриец			noun		3AU	masc	animate						SS	16131	3.98
16630	20702	оговориться			verb		3AU						perfective	intransitive		16132	3.98
16631	16526	конфисковать			verb		3AU						biaspectual	transitive		16133	3.98
16632	23268	подлинник			noun		3AU	masc	inanimate						SS	16134	3.98
16633	31226	хабаровск			noun		3AU									16135	3.98
16634	12372	гороховый			adj		3AU			горохов	ый					16136	3.98
16635	17589	льготный			adj		3AU			льготн	ый					16137	3.98
16636	25708	прототип			noun		3AU	masc	inanimate						SS	16138	3.98
16637	23738	полотнище			noun		3AU	neut	inanimate						SS	16139	3.98
16638	12915	див			noun		3AU	masc	animate						SS	16140	3.98
16639	11772	вытворять			verb		3AU						imperfective	transitive		16141	3.98
16640	18662	наводка			noun		3AU	fem	inanimate						SS	16142	3.98
16641	16517	конура			noun		3AU	fem	inanimate						EE	16143	3.98
16642	9915	бордель			noun		3AU	masc	inanimate						SS	16144	3.98
16643	22114	пассаж			noun		3AU	masc	inanimate						SS	16145	3.98
16644	30615	упитанный			adj		3AU			упитанн	ый					16147	3.98
16645	10566	взвизгивать			verb		3AU									16148	3.98
16646	21567	отмерить			verb		3AU									16149	3.98
16647	26521	распластать			verb		3AU						perfective	transitive		16150	3.98
16648	10933	возродить			verb		3AU						perfective	transitive		16151	3.98
16649	29989	трепетный			adj		3AU			трепетн	ый					16152	3.98
16650	17109	кутаться			verb		3AU						imperfective	intransitive		16153	3.98
16651	25274	прогонять			verb		3AU									16154	3.92
16652	25661	протертый			adj		3AU			протерт	ый					16155	3.92
16653	18093	мешковина			noun		3AU	fem	inanimate						SS	16156	3.92
16654	26063	разболтать			verb		3AU						perfective	transitive		16157	3.92
16655	22340	передразнивать			verb		3AU									16158	3.92
16656	21249	осложнить			verb		3AU									16159	3.92
16657	26435	раскаиваться			verb		3AU						imperfective	intransitive		16160	3.92
16658	14965	иглу			noun		3AU									16161	3.92
16659	9724	благодатный			adj		3AU			благодатн	ый					16163	3.92
16660	23115	подбадривать			verb		3AU						imperfective	transitive		16164	3.92
16661	16620	корнилова			noun		3AU									16165	3.92
16662	22959	побоище			noun		3AU									16166	3.92
16663	20868	окликать			verb		3AU									16167	3.92
16664	25052	пристав			noun		3AU	masc	animate						SS	16168	3.92
16665	9047	астероид			noun		3AU	masc	inanimate						SS	16169	3.92
16666	26204	раздробить			verb		3AU						perfective	transitive		16170	3.92
16667	17743	манжета			noun		3AU	fem	inanimate						SS	16171	3.92
16668	12309	гонимый			adj		3AU			гоним	ый					16172	3.92
16669	32564	ярус			noun		3AU	masc	inanimate						SS	16173	3.92
16670	23898	понятой			noun		3AU	masc	animate							16174	3.92
16671	27406	саркофаг			noun		3AU	masc	inanimate						SS	16175	3.92
16672	20850	окатить			verb		3AU									16176	3.92
16673	23009	повествовать			verb		3AU						imperfective	transitive		16177	3.92
16674	17881	махинация			noun		3AU	fem	inanimate						SS	16178	3.92
16675	15202	изувечить			verb		3AU						perfective	transitive		16179	3.92
16676	29099	столкнуть			verb		3AU									16180	3.92
16677	22119	пастбище			noun		3AU	neut	inanimate						SS	16181	3.92
16678	14503	заслонка			noun		3AU	fem	inanimate						SS	16182	3.92
16679	19612	немножечко			adv		3AU									16183	3.92
16680	13303	дочитать			verb		3AU						imperfective	transitive		16184	3.92
16681	9136	багор			noun		3AU	masc	inanimate						EE	16185	3.92
16682	30880	ухать			verb		3AU									16186	3.92
16683	13814	заверять			verb		3AU						imperfective	transitive		16188	3.92
16684	22215	пенять			verb		3AU						imperfective	intransitive		16189	3.92
16685	25668	противовес			noun		3AU	masc	inanimate						SS	16190	3.92
16686	29482	тайм			noun		3AU	masc	inanimate						SS	16191	3.92
16687	11449	выдергивать			verb		3AU						imperfective	transitive		16192	3.92
16688	31475	хроник			noun		3AU	masc	animate						SS	16193	3.92
16689	22189	пекарь			noun		3AU	masc	animate						SS	16195	3.92
16690	28195	слипаться			verb		3AU						imperfective	intransitive		16196	3.92
16691	14016	зажигание			noun		3AU	neut	inanimate						SS	16197	3.92
16692	16829	крепыш			noun		3AU	masc	animate						EE	16198	3.92
16693	32433	эскадрилья			noun		3AU	fem	inanimate						SS	16199	3.92
16694	22975	побудить			verb		3AU						perfective	transitive		16200	3.92
16695	24344	почерпнуть			verb		3AU						perfective	transitive		16201	3.92
16696	30434	узорчатый			adj		3AU			узорчат	ый					16202	3.92
16697	30263	увд			noun		3AU									16203	3.92
16698	19388	негласный			adj		3AU			негласн	ый					16204	3.92
16699	12425	гравюра			noun		3AU	fem	inanimate						SS	16205	3.92
16700	20946	олифа			noun		3AU	fem	inanimate						SS	16206	3.92
16701	18633	наведаться			verb		3AU						perfective	intransitive		16208	3.92
16702	30849	утопающий			noun		3AU									16209	3.92
16703	21374	отвал			noun		3AU	masc	inanimate						SS	16210	3.92
16704	25373	произвольный			adj		3AU			произвольн	ый					16211	3.92
16705	17755	манный			adj		3AU			манн	ый					16212	3.92
16706	16895	кровяной			adj		3AU			кровян	ой					16213	3.92
16707	9436	безостановочный			adj		3AU			безостановочн	ый					16214	3.92
16708	22042	парапет			noun		3AU	masc	inanimate						SS	16215	3.92
16709	10046	бронхиальный			adj		3AU			бронхиальн	ый					16216	3.92
16710	21761	отсылать			verb		3AU						imperfective	transitive		16217	3.92
16711	11208	вручение			noun		3AU	neut	inanimate						SS	16218	3.92
16712	25047	приспосабливаться			verb		3AU						imperfective	intransitive		16219	3.92
16713	19179	насытиться			verb		3AU						perfective	intransitive		16220	3.92
16714	29843	топливный			adj		3AU			топливн	ый					16222	3.92
16715	20659	обыскивать			verb		3AU						imperfective	transitive		16223	3.92
16716	21420	отворот			noun		3AU	masc	inanimate						SS	16224	3.92
16717	22865	плед			noun		3AU	masc	inanimate						SS	16225	3.92
16718	30507	улыбочка			noun		3AU	fem	inanimate						SS	16226	3.92
16719	14073	закатиться			verb		3AU						perfective	intransitive		16227	3.92
16720	31432	хоровод			noun		3AU	masc	inanimate						SS	16228	3.92
16721	13578	жары			noun		3AU									16229	3.92
16722	27781	серозный			adj		3AU			серозн	ый					16230	3.92
16723	21287	осока			noun		3AU	fem	inanimate						SS	16231	3.92
16724	15057	извилина			noun		3AU	fem	inanimate						SS	16232	3.92
16725	20629	общинный			adj		3AU			общинн	ый					16233	3.92
16726	31054	фиксация			noun		3AU	fem	inanimate						SS	16235	3.92
16727	19932	несущественный			adj		3AU			несущественн	ый					16237	3.92
16728	12506	грозд			noun		3AU									16238	3.92
16729	21181	осведомитель			noun		3AU	masc	animate						SS	16239	3.92
16730	30835	утолить			verb		3AU						perfective	transitive		16240	3.92
16731	23404	подрывать			verb		3AU						imperfective	transitive		16241	3.92
16732	21191	освободитель			noun		3AU	masc	animate						SS	16242	3.92
16733	23479	подтяжка			noun		3AU	fem	inanimate						SS	16243	3.92
16734	19682	неосторожно			adv		3AU									16244	3.92
16735	18747	надвое			adv		3AU									16245	3.92
16736	15291	инвентарь			noun		3AU	masc	inanimate						EE	16246	3.92
16737	13286	дотошный			adj		3AU			дотошн	ый					16247	3.92
16738	31083	финансировать			verb		3AU						imperfective	transitive		16248	3.92
16739	11366	вчетверо			adv		3AU									16249	3.92
16740	11062	восклицательный			adj		3AU			восклицательн	ый					16250	3.92
16741	25613	простиль			noun		3AU									16251	3.92
16742	17655	магнит			noun		3AU	masc	inanimate						SS	16252	3.92
16743	9541	берет			noun		3AU	masc	inanimate						SS	16253	3.92
16744	30259	уважить			verb		3AU						perfective	transitive		16254	3.92
16745	15052	извещатель			noun		3AU									16255	3.92
16746	12691	дворницкий			adj		3AU			дворницк	ий					16256	3.92
16747	28369	снарядить			verb		3AU						perfective	transitive		16257	3.92
16748	9299	башенка			noun		3AU									16259	3.92
16749	29857	топь			noun		3AU	fem	inanimate						SS	16260	3.92
16750	21398	ответствовать			verb		3AU						biaspectual	intransitive		16261	3.92
16751	25709	протрава			noun		3AU	fem	inanimate						SS	16263	3.92
16752	21074	опрометью			adv		3AU									16264	3.92
16753	16930	кругосветный			adj		3AU			кругосветн	ый					16265	3.92
16754	13384	дрянный			adj		3AU			дрянн	ый					16266	3.92
16755	32565	ярый			adj		3AU			яр	ый					16267	3.92
16756	24554	предугадать			verb		3AU						perfective	transitive		16268	3.92
16757	22831	пластмасса			noun		3AU	fem	inanimate						SS	16269	3.92
16758	27390	сапиенс			noun		3AU									16270	3.92
16759	17091	курта			noun		3AU									16271	3.92
16760	29138	странствие			noun		3AU									16272	3.92
16761	17974	мембрана			noun		3AU	fem	inanimate						SS	16273	3.92
16762	14444	зародиться			verb		3AU						perfective	intransitive		16274	3.92
16763	18944	намокнуть			verb		3AU						perfective	intransitive		16275	3.92
16764	28717	социум			noun		3AU	masc	inanimate						SS	16276	3.92
16765	9796	блокадный			adj		3AU			блокадн	ый					16277	3.92
16766	32009	шереметьево			noun		3AU									16279	3.92
16767	32163	штурмовой			adj		3AU			штурмов	ой					16280	3.92
16768	16105	клерк			noun		3AU	masc	animate						SS	16283	3.92
16769	26681	растянутый			adj		3AU			растянут	ый					16285	3.92
16770	15757	канцлер			noun		3AU	masc	animate						SS	16286	3.92
16771	30800	утаить			verb		3AU									16287	3.92
16772	22383	переключить			verb		3AU									16288	3.92
16773	15136	измеряться			verb		3AU									16289	3.92
